CVE,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,sin_primaria,analfabeta,con_hacinamiento
30074,30,Veracruz de Ignacio de la Llave,074,Huiloapan de Cuauhtémoc,21.74,7.87,45.1
30075,30,Veracruz de Ignacio de la Llave,075,Ignacio de la Llave,43.72,21.22,35.62
30076,30,Veracruz de Ignacio de la Llave,076,Ilamatlán,60.64,42.42,55.12
30077,30,Veracruz de Ignacio de la Llave,077,Isla,37.91,14.01,42.26
30078,30,Veracruz de Ignacio de la Llave,078,Ixcatepec,36.59,17.91,42.85
30079,30,Veracruz de Ignacio de la Llave,079,Ixhuacán de los Reyes,52.94,22.31,60.53
30080,30,Veracruz de Ignacio de la Llave,080,Ixhuatlán del Café,42.12,15.61,52.32
30081,30,Veracruz de Ignacio de la Llave,081,Ixhuatlancillo,31.7,15.87,42.26
30082,30,Veracruz de Ignacio de la Llave,082,Ixhuatlán del Sureste,29.39,9.34,44.1
30083,30,Veracruz de Ignacio de la Llave,083,Ixhuatlán de Madero,44.45,24.68,45.41
30084,30,Veracruz de Ignacio de la Llave,084,Ixmatlahuacan,42.88,21.27,32.68
30085,30,Veracruz de Ignacio de la Llave,085,Ixtaczoquitlán,24.05,8.8,39.49
30086,30,Veracruz de Ignacio de la Llave,086,Jalacingo,43.35,17.42,63.72
30087,30,Veracruz de Ignacio de la Llave,087,Xalapa,13.27,3.95,28.83
30088,30,Veracruz de Ignacio de la Llave,088,Jalcomulco,51.12,18,38.05
30089,30,Veracruz de Ignacio de la Llave,089,Jáltipan,25.05,9.25,38.47
30090,30,Veracruz de Ignacio de la Llave,090,Jamapa,34.85,11.39,39.32
30091,30,Veracruz de Ignacio de la Llave,091,Jesús Carranza,40.8,15.35,44.57
30092,30,Veracruz de Ignacio de la Llave,092,Xico,36.85,15.23,54.16
30093,30,Veracruz de Ignacio de la Llave,093,Jilotepec,28.32,9.83,46.47
30094,30,Veracruz de Ignacio de la Llave,094,Juan Rodríguez Clara,41.16,16.41,37.82
30095,30,Veracruz de Ignacio de la Llave,095,Juchique de Ferrer,46.92,22.14,44.03
30096,30,Veracruz de Ignacio de la Llave,096,Landero y Coss,41.08,14.04,38
30097,30,Veracruz de Ignacio de la Llave,097,Lerdo de Tejada,26.13,9.86,26.82
30098,30,Veracruz de Ignacio de la Llave,098,Magdalena,43.93,25,64.33
30099,30,Veracruz de Ignacio de la Llave,099,Maltrata,36.95,16.42,55.07
30100,30,Veracruz de Ignacio de la Llave,100,Manlio Fabio Altamirano,37.4,10.52,38.08
30101,30,Veracruz de Ignacio de la Llave,101,Mariano Escobedo,30.08,13.17,43.73
30102,30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,25.45,8.84,38.93
30103,30,Veracruz de Ignacio de la Llave,103,Mecatlán,57.78,35.52,64.44
30104,30,Veracruz de Ignacio de la Llave,104,Mecayapan,50.39,27.07,55.49
30105,30,Veracruz de Ignacio de la Llave,105,Medellín de Bravo,20.63,5.95,30.93
30106,30,Veracruz de Ignacio de la Llave,106,Miahuatlán,43.55,11.23,60.2
30107,30,Veracruz de Ignacio de la Llave,107,Las Minas,49.42,26.26,67.7
30108,30,Veracruz de Ignacio de la Llave,108,Minatitlán,21.24,7.11,36.93
30109,30,Veracruz de Ignacio de la Llave,109,Misantla,31.63,10.82,42.82
30110,30,Veracruz de Ignacio de la Llave,110,Mixtla de Altamirano,72.06,55.5,70.46
30111,30,Veracruz de Ignacio de la Llave,111,Moloacán,32.19,10.15,43.37
30112,30,Veracruz de Ignacio de la Llave,112,Naolinco,32.82,12.5,44.09
30113,30,Veracruz de Ignacio de la Llave,113,Naranjal,37.64,15.43,56.97
30114,30,Veracruz de Ignacio de la Llave,114,Nautla,33.39,10.33,31.51
30115,30,Veracruz de Ignacio de la Llave,115,Nogales,21.72,7.96,40.88
30116,30,Veracruz de Ignacio de la Llave,116,Oluta,29.75,12.05,40.69
30117,30,Veracruz de Ignacio de la Llave,117,Omealca,38.64,14.4,43.42
30118,30,Veracruz de Ignacio de la Llave,118,Orizaba,10.94,3.49,27.31
30119,30,Veracruz de Ignacio de la Llave,119,Otatitlán,32.73,11.85,31.59
30120,30,Veracruz de Ignacio de la Llave,120,Oteapan,33.94,11.59,52.36
30121,30,Veracruz de Ignacio de la Llave,121,Ozuluama de Mascareñas,38.22,11.55,40.66
30122,30,Veracruz de Ignacio de la Llave,122,Pajapan,53.91,31.13,55.18
30123,30,Veracruz de Ignacio de la Llave,123,Pánuco,26.85,7.53,41.72
30124,30,Veracruz de Ignacio de la Llave,124,Papantla,30.41,12.39,46.01
30125,30,Veracruz de Ignacio de la Llave,125,Paso del Macho,40.3,11.76,44.89
30126,30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,34.04,9.38,36.72
30127,30,Veracruz de Ignacio de la Llave,127,La Perla,62.5,34.06,73.08
30128,30,Veracruz de Ignacio de la Llave,128,Perote,28.76,9.81,51.78
30129,30,Veracruz de Ignacio de la Llave,129,Platón Sánchez,40.7,20.78,40.75
30130,30,Veracruz de Ignacio de la Llave,130,Playa Vicente,43.48,18.66,41.96
30131,30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,13.5,4.07,33.98
30132,30,Veracruz de Ignacio de la Llave,132,Las Vigas de Ramírez,36.01,14.28,57.35
30133,30,Veracruz de Ignacio de la Llave,133,Pueblo Viejo,20.7,5.28,46.41
30134,30,Veracruz de Ignacio de la Llave,134,Puente Nacional,34.28,9.57,31.24
30135,30,Veracruz de Ignacio de la Llave,135,Rafael Delgado,32.46,13.92,60.52
30136,30,Veracruz de Ignacio de la Llave,136,Rafael Lucio,24.33,8.56,51.42
30137,30,Veracruz de Ignacio de la Llave,137,Los Reyes,51.67,32.07,62.94
30138,30,Veracruz de Ignacio de la Llave,138,Río Blanco,12,3.73,33.94
30139,30,Veracruz de Ignacio de la Llave,139,Saltabarranca,42.96,18.17,33.63
30140,30,Veracruz de Ignacio de la Llave,140,San Andrés Tenejapan,47.75,20.76,74.44
30141,30,Veracruz de Ignacio de la Llave,141,San Andrés Tuxtla,41.15,19.76,41.07
30142,30,Veracruz de Ignacio de la Llave,142,San Juan Evangelista,42.89,16.22,43.19
30143,30,Veracruz de Ignacio de la Llave,143,Santiago Tuxtla,43.43,22.4,41.37
30144,30,Veracruz de Ignacio de la Llave,144,Sayula de Alemán,38.54,17.34,48.49
30145,30,Veracruz de Ignacio de la Llave,145,Soconusco,28.42,10.76,40.39
30146,30,Veracruz de Ignacio de la Llave,146,Sochiapa,43.04,12.88,53.41
30147,30,Veracruz de Ignacio de la Llave,147,Soledad Atzompa,57.6,36.31,74.4
30148,30,Veracruz de Ignacio de la Llave,148,Soledad de Doblado,40.28,13.26,41.26
30149,30,Veracruz de Ignacio de la Llave,149,Soteapan,56.81,37.37,61.35
30150,30,Veracruz de Ignacio de la Llave,150,Tamalín,34.61,12.91,45.63
30151,30,Veracruz de Ignacio de la Llave,151,Tamiahua,38.09,12.67,36.18
30152,30,Veracruz de Ignacio de la Llave,152,Tampico Alto,35.12,8.88,40.92
30153,30,Veracruz de Ignacio de la Llave,153,Tancoco,37.8,18.04,38.94
30154,30,Veracruz de Ignacio de la Llave,154,Tantima,41.96,13.96,39.13
30155,30,Veracruz de Ignacio de la Llave,155,Tantoyuca,34.56,14.16,48.71
30156,30,Veracruz de Ignacio de la Llave,156,Tatatila,53.08,24.26,66.5
30157,30,Veracruz de Ignacio de la Llave,157,Castillo de Teayo,33.23,15.3,41.88
30158,30,Veracruz de Ignacio de la Llave,158,Tecolutla,33.2,11.87,40.88
30159,30,Veracruz de Ignacio de la Llave,159,Tehuipango,66.35,56.55,83.24
30160,30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,31.04,11.22,43.91
30161,30,Veracruz de Ignacio de la Llave,161,Tempoal,40.97,17.64,43.24
30162,30,Veracruz de Ignacio de la Llave,162,Tenampa,46.33,19.31,46.46
30163,30,Veracruz de Ignacio de la Llave,163,Tenochtitlán,48.45,18.33,54.3
30164,30,Veracruz de Ignacio de la Llave,164,Teocelo,33.73,10.93,42.36
30165,30,Veracruz de Ignacio de la Llave,165,Tepatlaxco,47.45,15.15,54.84
30166,30,Veracruz de Ignacio de la Llave,166,Tepetlán,53.92,24.64,42.18
30167,30,Veracruz de Ignacio de la Llave,167,Tepetzintla,34.87,13.12,48.37
30168,30,Veracruz de Ignacio de la Llave,168,Tequila,54.66,30.15,66.17
30169,30,Veracruz de Ignacio de la Llave,169,José Azueta,42.1,17.18,39.4
30170,30,Veracruz de Ignacio de la Llave,170,Texcatepec,58.03,39.91,58.03
30171,30,Veracruz de Ignacio de la Llave,171,Texhuacán,49.6,30.4,62
30172,30,Veracruz de Ignacio de la Llave,172,Texistepec,38.16,15.35,46.12
30173,30,Veracruz de Ignacio de la Llave,173,Tezonapa,42.97,17.3,49.2
30174,30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,30.76,11.44,38.6
30175,30,Veracruz de Ignacio de la Llave,175,Tihuatlán,27.75,10.59,47.66
30176,30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,36.76,16.34,36.91
30177,30,Veracruz de Ignacio de la Llave,177,Tlacolulan,42.48,17.35,63.75
30178,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,33.82,14.55,33.42
30179,30,Veracruz de Ignacio de la Llave,179,Tlacotepec de Mejía,35.96,10.16,44.7
30180,30,Veracruz de Ignacio de la Llave,180,Tlachichilco,49.73,29.17,44.25
30181,30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,39.25,14.69,36.17
30182,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,30.79,11.79,57.6
30183,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,32.99,12.64,50.34
30184,30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,56.44,35.92,54.7
30185,30,Veracruz de Ignacio de la Llave,185,Tlilapan,36.56,16.57,60.3
30186,30,Veracruz de Ignacio de la Llave,186,Tomatlán,31.56,11.21,34.44
30187,30,Veracruz de Ignacio de la Llave,187,Tonayán,45.41,16.3,65.78
30188,30,Veracruz de Ignacio de la Llave,188,Totutla,44.06,17.17,48.09
30189,30,Veracruz de Ignacio de la Llave,189,Tuxpan,18.71,5.52,35.77
30190,30,Veracruz de Ignacio de la Llave,190,Tuxtilla,39.5,19.62,21.71
30191,30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,25.53,6.53,25.49
30192,30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,35.73,11.61,36.72
30193,30,Veracruz de Ignacio de la Llave,193,Veracruz,13.1,3.22,29.95
30194,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,40.58,14.72,64.09
30195,30,Veracruz de Ignacio de la Llave,195,Xoxocotla,50,30.23,68.77
30196,30,Veracruz de Ignacio de la Llave,196,Yanga,31.99,9.44,32.37
30197,30,Veracruz de Ignacio de la Llave,197,Yecuatla,45.4,19.79,44.57
30198,30,Veracruz de Ignacio de la Llave,198,Zacualpan,51.75,27.96,48.29
30199,30,Veracruz de Ignacio de la Llave,199,Zaragoza,37.17,15.02,61.1
30200,30,Veracruz de Ignacio de la Llave,200,Zentla,41.36,10.92,39
30201,30,Veracruz de Ignacio de la Llave,201,Zongolica,47.05,27.04,58.04
30202,30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,53.32,32.1,61.87
30203,30,Veracruz de Ignacio de la Llave,203,Zozocolco de Hidalgo,48.93,28.2,60.62
30204,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,21.98,6.95,37.74
30205,30,Veracruz de Ignacio de la Llave,205,El Higo,28.95,10.11,37.55
30206,30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,15.94,3.71,32.33
30207,30,Veracruz de Ignacio de la Llave,207,Tres Valles,33.74,13.27,38.54
30208,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,31.17,11.33,27.17
30209,30,Veracruz de Ignacio de la Llave,209,Tatahuicapan de Juárez,48.98,28.25,54.8
30210,30,Veracruz de Ignacio de la Llave,210,Uxpanapa,43.53,17.82,54.64
30211,30,Veracruz de Ignacio de la Llave,211,San Rafael,28.94,9.93,35.4
30212,30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,51.02,26.03,42.49
