CVE,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,sin_primaria,analfabeta,con_hacinamiento
2001,02,Baja California,001,Ensenada,17.93,4.77,29.5
2002,02,Baja California,002,Mexicali,12.2,2.31,29.02
2003,02,Baja California,003,Tecate,15,2.48,29.04
2004,02,Baja California,004,Tijuana,11.71,2.11,28.87
2005,02,Baja California,005,Playas de Rosarito,15.32,2.86,30.54
